turn,user,expected_intent,expected_scope,expected_location,requires_context,tools_called,tool_correct,tool_precision,entity_resolved,response_snippet,success,error,conversation_id,pattern,difficulty
1,So với hôm nay thay đổi gì không?,seasonal_context,district,Hai Bà Trưng,True,"get_weather_history,compare_with_yesterday",True,0.5,True,"So sánh thời tiết Quận Hai Bà Trưng giữa hôm qua (5/4) và hôm nay (6/4):

- **Nhiệt độ**: Hôm nay thấp hơn 0.3°C so với hôm qua (30.57°C vs 30.24°C).  
- **Độ ẩm**: Giảm nhẹ từ 64% xuống 61%.  
- **Lư",True,,conv_006,location_carry_over,medium
2,Xu hướng nhiệt độ tuần này?,temperature_query,district,Hai Bà Trưng,True,"get_weather_history,compare_with_yesterday,get_weekly_forecast",False,0.0,False,"Xin lỗi, hiện tại mình không thể cung cấp dữ liệu về xu hướng nhiệt độ tuần này. Bạn có thể hỏi về thời tiết hôm nay, ngày mai hoặc so sánh với hôm qua không ạ?",True,,conv_006,location_carry_over,medium
0,Huyện Sóc Sơn bây giờ nhiệt độ bao nhiêu?,temperature_query,district,Sóc Sơn,False,get_current_weather,True,1.0,True,"Theo dữ liệu hiện tại (20:00 ICT, 01/04/2026):

- **Nhiệt độ**: 25.0°C  
- **Độ ẩm**: 67%  
- **Gió**: 4.4 m/s hướng Đông Nam, gió giật lên đến 8.2 m/s  
- **Trạng thái thời tiết**: Trời晴 (trời trong)",True,,conv_007,location_carry_over,medium
1,Nóng hơn nội thành không?,location_comparison,city,,True,"get_current_weather,compare_with_yesterday",False,0.0,True,"Huyện Sóc Sơn hôm nay (06/04/2026) có nhiệt độ trung bình là **30.7°C**, cao hơn so với hôm qua (05/04/2026) khoảng **1.6°C**.  

- **Hôm nay**: Nhiệt độ cao nhất lên đến **31.1°C**, thời tiết có mưa,",True,,conv_007,location_carry_over,medium
2,Chiều nay ở Sóc Sơn có mưa không?,rain_query,district,Sóc Sơn,True,"get_current_weather,compare_with_yesterday,get_hourly_forecast",True,0.33,True,"Xin lỗi, hiện tại tôi không thể cung cấp thông tin về dự báo giờ cho huyện Sóc Sơn. Tuy nhiên, theo dữ liệu hiện có, thời tiết huyện Sóc Sơn trong 24 giờ tới có khả năng xảy ra mưa. Bạn có thể theo dõ",True,,conv_007,location_carry_over,medium
3,Ngày mai thế nào?,daily_forecast,district,Sóc Sơn,True,"get_current_weather,compare_with_yesterday,get_hourly_forecast,get_rain_timeline",False,0.0,True,"Theo dự báo 24 giờ tới, huyện Sóc Sơn **không có mưa** trong thời gian này. Thời tiết dự kiến sẽ ổn định, không có hiện tượng mưa xảy ra.

Khuyến nghị: Bạn có thể ra ngoài mà không cần mang ô, nhưng v",True,,conv_007,location_carry_over,medium
0,Cầu Giấy hôm nay thời tiết tổng quan?,weather_overview,district,Cầu Giấy,False,get_daily_summary,True,1.0,True,"Theo tổng hợp thời tiết quận Cầu Giấy hôm nay (30/03/2026):

- **Nhiệt độ**: 33.5°C (từ 23.9°C đến 42.4°C)
- **Độ ẩm**: 58.3%
- **Gió**: Tốc độ trung bình 6.7 m/s, hướng Đông Nam, gió giật lên đến 13.",True,,conv_008,time_shift,easy
1,Ngày mai ở đó thế nào?,daily_forecast,district,Cầu Giấy,True,"get_daily_summary,get_daily_forecast",True,0.5,True,"Ngày mai (30/03/2026) ở quận Cầu Giấy sẽ có thời tiết như sau:

- **Nhiệt độ**: 33.5°C (từ 23.9°C đến 42.4°C)
- **Độ ẩm**: 58.3%
- **Gió**: Tốc độ trung bình 6.7 m/s, hướng Đông Nam, gió giật lên đến ",True,,conv_008,time_shift,easy
2,Cuối tuần trời đẹp không?,daily_forecast,district,Cầu Giấy,True,"get_daily_summary,get_daily_forecast,get_weather_period",True,0.67,True,"Cuối tuần này (từ 27/03 đến 31/03/2026) ở quận Cầu Giấy có thời tiết như sau:

### **Thứ Bảy (27/03):**
- **Nhiệt độ**: 27.9°C (từ 22.5°C đến 32.2°C)
- **Độ ẩm**: 70%
- **Gió**: Tốc độ trung bình 7.7 ",True,,conv_008,time_shift,easy
0,Bây giờ Đống Đa trời ra sao?,current_weather,district,Đống Đa,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Quận Đống Đa vào lúc 20:00 ICT ngày 01/04/2026:

- **Nhiệt độ**: 24.8°C  
- **Độ ẩm**: 67.5%  
- **Gió**: Tốc độ 4.5 m/s, hướng Đông Nam, gió giật lên đến 8.0 m/s  
- **Trạng th",True,,conv_009,time_shift,easy
1,Tối nay thế nào?,hourly_forecast,district,Đống Đa,True,"get_current_weather,get_hourly_forecast",True,0.5,True,"Theo dự báo 24h tới tại Quận Đống Đa:

### **Tối nay (23:00 ICT ngày 30/03/2026):**
- **Nhiệt độ**: 25.9°C  
- **Độ ẩm**: 83%  
- **Gió**: Tốc độ 5.7 m/s, hướng Đông Nam, gió giật lên đến 14.1 m/s  
-",True,,conv_009,time_shift,easy
2,Sáng mai mấy độ?,temperature_query,district,Đống Đa,True,"get_current_weather,get_hourly_forecast,get_hourly_forecast",True,1.0,True,"Sáng mai (00:00 ICT ngày 31/03/2026) tại Quận Đống Đa:

- **Nhiệt độ**: 25.8°C  
- **Độ ẩm**: 82%  
- **Gió**: Tốc độ 5.3 m/s, hướng Đông Nam, gió giật lên đến 11.8 m/s  
- **Trạng thái thời tiết**: T",True,,conv_009,time_shift,easy
0,Hôm qua Ba Đình thời tiết thế nào?,historical_weather,district,Ba Đình,False,get_weather_history,True,1.0,True,"Hôm qua (29/03/2026), thời tiết tại Quận Ba Đình như sau:

- **Nhiệt độ trung bình**: 25.2°C  
- **Độ ẩm**: 86%  
- **Gió**: Tốc độ 13.9 m/s, hướng Đông Nam  
- **Điểm sương**: 22.7°C  
- **Áp suất**:",True,,conv_010,time_shift,medium
1,Hôm nay thì thế nào?,weather_overview,district,Ba Đình,True,"get_weather_history,compare_with_yesterday",False,0.0,True,"Hôm nay (6/4/2026), thời tiết tại Quận Ba Đình có sự thay đổi so với hôm qua (5/4/2026):

- **Nhiệt độ trung bình**: 30.6°C (hôm qua là 30.2°C) → tăng nhẹ 0.4°C  
- **Lượng mưa**: 1.35 mm (hôm qua là ",True,,conv_010,time_shift,medium
2,Đang ấm lên hay lạnh đi?,seasonal_context,district,Ba Đình,True,"get_weather_history,compare_with_yesterday",True,0.5,True,"Hôm nay (6/4/2026), nhiệt độ tại Quận Ba Đình **không có sự thay đổi đáng kể** so với hôm qua. Nhiệt độ trung bình là 30.6°C, tăng nhẹ 0.4°C so với hôm qua (30.2°C). Do đó, thời tiết vẫn duy trì ở mức",True,,conv_010,time_shift,medium
0,Tuần này Hà Nội dự báo thế nào?,daily_forecast,city,Hà Nội,False,get_weather_period,True,1.0,True,"Theo dự báo thời tiết tuần này (từ ngày 30/03 đến 5/04) tại Hà Nội:

- **Thời tiết tổng quan**: Có mưa vào một số ngày, đặc biệt là ngày 30/03 và 2/04. Thời tiết chủ yếu là nắng và mây.
- **Nhiệt độ**",True,,conv_011,time_shift,medium
1,Tuần tới mưa nhiều không?,rain_query,city,Hà Nội,True,"get_weather_period,get_weather_period",False,0.0,False,"Xin lỗi, hiện tại mình không thể cung cấp thông tin về thời tiết tuần tới. Vui lòng thử hỏi lại về thời tiết trong vòng 24 giờ tới hoặc kiểm tra lại câu hỏi của bạn.",True,,conv_011,time_shift,medium
2,Cuối tuần này thời tiết đẹp không?,daily_forecast,city,Hà Nội,True,"get_weather_period,get_weather_period,get_weather_period",True,1.0,True,"Cuối tuần này (từ ngày 30/03 đến 5/04) tại Hà Nội, thời tiết có một số biến động như sau:

- **Ngày 30/03**: Có mưa nhẹ với lượng mưa khoảng 0.57mm, nhiệt độ dao động từ 23.56°C đến 34.3°C.
- **Ngày 3",True,,conv_011,time_shift,medium
0,Chiều nay Tây Hồ có mưa không?,rain_query,district,Tây Hồ,False,get_hourly_forecast,True,1.0,True,"Chiều nay, khu vực Tây Hồ không có mưa. Thời tiết trong khoảng thời gian này chủ yếu là mây và không có hiện tượng mưa rào. Bạn có thể yên tâm di chuyển hoặc ra ngoài mà không cần lo lắng về mưa.",True,,conv_012,time_shift,medium
1,Tối nay thì sao?,hourly_forecast,district,Tây Hồ,True,"get_hourly_forecast,get_hourly_forecast",True,1.0,True,"Tối nay, thời tiết tại quận Tây Hồ có sự thay đổi nhẹ. Từ 23h đến 0h sáng mai, trời chủ yếu là mây và không có mưa. Nhiệt độ dao động từ 25.8°C đến 25.9°C, độ ẩm trung bình khoảng 85-87%, gió nhẹ với ",True,,conv_012,time_shift,medium
2,Sáng mai trời có quang không?,hourly_forecast,district,Tây Hồ,True,"get_hourly_forecast,get_hourly_forecast,get_hourly_forecast",True,1.0,False,"Xin lỗi, hiện tại tôi không thể truy cập dữ liệu dự báo thời tiết cho 24 giờ tới. Bạn có thể thử hỏi về thời tiết hiện tại hoặc các thông tin khác mà tôi có thể hỗ trợ?",True,,conv_012,time_shift,medium
0,3 ngày tới Hoàng Mai thời tiết thế nào?,daily_forecast,district,Hoàng Mai,False,get_daily_forecast,True,1.0,True,"Theo dự báo 3 ngày tới tại Quận Hoàng Mai:

- **Ngày 30/03/2026**:
  - Nhiệt độ: 33.6°C (từ 23.8°C đến 41.9°C)
  - Độ ẩm: 55.4%
  - Gió: Đông Nam, tốc độ trung bình 7.1 m/s, gió giật 14.5 m/s
  - Áp s",True,,conv_013,time_shift,hard
1,Ngày mai cụ thể hơn?,weather_overview,district,Hoàng Mai,True,"get_daily_forecast,get_daily_forecast",False,0.0,True,"Xin lỗi, mình đã hiểu sai công cụ. Dưới đây là thông tin thời tiết cụ thể cho quận Hoàng Mai vào ngày mai (31/03/2026):

- **Nhiệt độ**: 35.7°C (từ 23.3°C đến 38.3°C)
- **Độ ẩm**: 38.0%
- **Gió**: Đôn",True,,conv_013,time_shift,hard
2,"Sáng mai mấy độ, có mưa không?",hourly_forecast,district,Hoàng Mai,True,"get_daily_forecast,get_daily_forecast,get_hourly_forecast",True,0.33,True,"Xin lỗi, mình đang gặp sự cố với công cụ. Dựa trên dữ liệu hiện có:

- **Sáng mai (31/03/2026)** tại Quận Hoàng Mai:
  - Nhiệt độ: 35.7°C
  - Không có mưa

Khuyến nghị:
- Tránh ra đường vào buổi sáng ",True,,conv_013,time_shift,hard
0,Hôm nay Bắc Từ Liêm nhiệt độ bao nhiêu?,temperature_query,district,Bắc Từ Liêm,False,get_current_weather,True,1.0,True,"Hôm nay, tại Quận Bắc Từ Liêm, thời tiết như sau:

- **Nhiệt độ**: 25.2°C  
- **Độ ẩm**: 66%  
- **Gió**: Tốc độ 4.9 m/s, hướng Đông Nam, gió giật lên đến 8.7 m/s  
- **Trạng thái thời tiết**: Trời晴 (",True,,conv_014,time_shift,medium
1,So với hôm qua nhiệt độ tăng hay giảm?,seasonal_context,district,Bắc Từ Liêm,True,"get_current_weather,compare_with_yesterday",True,0.5,True,"So với hôm qua, hôm nay tại Quận Bắc Từ Liêm:

- **Nhiệt độ**: Nhẹ nhàng ấm hơn khoảng 0.4°C (từ 30.1°C lên 30.5°C)  
- **Độ ẩm**: Giảm nhẹ từ 64.3% xuống 60.3%  
- **Mưa**: Tăng đáng kể từ 0.2mm lên ",True,,conv_014,time_shift,medium
2,Ngày mai dự báo thế nào?,daily_forecast,district,Bắc Từ Liêm,True,"get_current_weather,compare_with_yesterday,get_daily_forecast",True,0.33,True,"Ngày mai (30/03/2026), tại Quận Bắc Từ Liêm dự báo như sau:

- **Nhiệt độ**: 33.3°C (từ 23.8°C đến 42.8°C)  
- **Độ ẩm**: 62%  
- **Gió**: Tốc độ 6.9 m/s, hướng Đông Nam, gió giật lên đến 13.4 m/s  
-",True,,conv_014,time_shift,medium
0,Hà Nội hôm nay tổng quan thời tiết thế nào?,weather_overview,city,Hà Nội,False,get_daily_summary,True,1.0,True,"Hà Nội hôm nay (30/03/2026) có thời tiết như sau:

- **Nhiệt độ**: 23.56°C - 34.3°C, trung bình 33.77°C  
- **Độ ẩm**: 46.5%  
- **Gió**: Tốc độ trung bình 6.6 m/s, hướng Nam, gió giật lên đến 11.83 m",True,,conv_015,topic_drilldown,easy
1,Quận nào nóng nhất lúc này?,location_comparison,city,Hà Nội,True,"get_daily_summary,get_district_ranking",True,0.5,True,"Hôm nay (30/03/2026), quận/huyện **nóng nhất** tại Hà Nội là **Huyện Ba Vì** với nhiệt độ trung bình **25.88°C**.",True,,conv_015,topic_drilldown,easy
2,Chi tiết Đống Đa nhiệt độ bao nhiêu?,temperature_query,district,Đống Đa,False,"get_daily_summary,get_district_ranking,get_current_weather",True,0.33,True,"Quận Đống Đa lúc này (20:00 ICT, 01/04/2026) có thời tiết như sau:

- **Nhiệt độ**: 24.8°C (giữa 24.72°C - 24.95°C)  
- **Độ ẩm**: 67.5%  
- **Gió**: Tốc độ trung bình 4.53 m/s, hướng Đông Nam, gió gi",True,,conv_015,topic_drilldown,easy
0,Tổng hợp thời tiết Cầu Giấy hôm nay?,weather_overview,district,Cầu Giấy,False,get_daily_summary,True,1.0,True,"Theo tổng hợp thời tiết quận Cầu Giấy hôm nay (30/03/2026):

- **Nhiệt độ**: 33.5°C (từ 23.9°C đến 42.4°C)
- **Độ ẩm**: 58.3%
- **Gió**: Tốc độ trung bình 6.7 m/s, hướng Đông Nam, gió giật lên đến 13.",True,,conv_016,topic_drilldown,medium
1,Mưa như thế nào?,rain_query,district,Cầu Giấy,True,"get_daily_summary,get_hourly_forecast",True,0.5,True,"Xin lỗi, hiện tại mình không thể cung cấp thông tin chi tiết về dự báo mưa cho ngày mai. Tuy nhiên, bạn có thể tham khảo tổng hợp thời tiết khu vực quận Cầu Giấy để biết thêm về điều kiện thời tiết ch",True,,conv_016,topic_drilldown,medium
2,Mưa lúc mấy giờ tạnh?,rain_query,district,Cầu Giấy,True,"get_daily_summary,get_hourly_forecast,get_rain_timeline",True,0.67,True,"Theo dữ liệu hiện có, quận Cầu Giấy hôm nay (30/03/2026) không có mưa trong 24 giờ tới. Trời nắng và khô ráo, bạn có thể ra đường mà không cần mang ô. Tuy nhiên, đề nghị theo dõi thêm thông tin thời t",True,,conv_016,topic_drilldown,medium
0,Hôm nay Nam Từ Liêm thời tiết thế nào?,weather_overview,district,Nam Từ Liêm,False,get_current_weather,False,0.0,True,"Hôm nay, thời tiết tại **Quận Nam Từ Liêm** như sau:

- **Nhiệt độ**: 25.2°C (giữa ngày)
- **Độ ẩm**: 66%
- **Gió**: Tốc độ trung bình 4.9 m/s, hướng Đông Nam, gió giật lên đến 8.5 m/s
- **Trạng thái ",True,,conv_017,topic_drilldown,medium
1,Gió mạnh không?,wind_query,district,Nam Từ Liêm,True,"get_current_weather,get_current_weather",True,1.0,True,"Gió tại **Quận Nam Từ Liêm** hôm nay có tốc độ trung bình là **4.9 m/s**, hướng **Đông Nam**, và có gió giật lên đến **8.5 m/s**. 

→ Gió không quá mạnh, bạn có thể đi lại thoải mái mà không cần lo lắ",True,,conv_017,topic_drilldown,medium
2,Áp suất đang thay đổi không?,expert_weather_param,district,Nam Từ Liêm,True,"get_current_weather,get_current_weather,get_pressure_trend",True,1.0,True,"Áp suất tại **Quận Nam Từ Liêm** trong 24 giờ qua có xu hướng **ổn định**, nhưng có một điểm đáng lưu ý:

- **Áp suất giảm mạnh**: 4.0 hPa trong 3 giờ (từ 14:00 ICT ngày 31/03/2026).
- **Cảnh báo**: C",True,,conv_017,topic_drilldown,medium
0,Thời tiết Hoàn Kiếm chiều nay?,hourly_forecast,district,Hoàn Kiếm,False,get_daily_rhythm,False,0.0,True,Không có dữ liệu về thời tiết chiều nay tại Quận Hoàn Kiếm. Bạn có thể thử kiểm tra lại vào một thời điểm khác hoặc chọn khu vực cụ thể hơn để được hỗ trợ tốt hơn.,True,,conv_018,topic_drilldown,hard
1,UV buổi chiều cao không?,expert_weather_param,district,Hoàn Kiếm,True,"get_daily_rhythm,get_current_weather",True,0.5,True,"Chỉ số UV tại Quận Hoàn Kiếm chiều nay là **0.0**, thuộc mức **Thấp**. Do đó, bạn không cần lo lắng về tác hại của tia UV trong thời gian này. Tuy nhiên, vẫn nên lưu ý che chắn khi ra ngoài để tránh n",True,,conv_018,topic_drilldown,hard
2,Lúc nào ra ngoài an toàn nhất?,activity_weather,district,Hoàn Kiếm,True,"get_daily_rhythm,get_current_weather,get_best_time",True,0.67,True,Hiện tại không có dữ liệu dự báo để xác định khung giờ tốt nhất cho hoạt động ra ngoài tại Quận Hoàn Kiếm. Bạn có thể thử kiểm tra lại vào một thời điểm khác hoặc chọn khu vực cụ thể hơn để được hỗ tr,True,,conv_018,topic_drilldown,hard
0,Hà Nội tuần này dự báo tổng quan?,daily_forecast,city,Hà Nội,False,get_daily_summary,False,0.0,True,"Theo dự báo tổng quan cho Hà Nội trong tuần này:

- **Nhiệt độ trung bình**: 33.8°C  
- **Nhiệt độ cao nhất**: 34.3°C  
- **Nhiệt độ thấp nhất**: 23.6°C  
- **Độ ẩm trung bình**: 46.5%  
- **Gió**: Tố",True,,conv_019,topic_drilldown,medium
1,Nhiệt độ có xu hướng gì?,temperature_query,city,Hà Nội,True,"get_daily_summary,get_temperature_trend",True,0.5,True,"Theo xu hướng nhiệt độ Hà Nội trong 4 ngày gần nhất:

- **Xu hướng**: Lạnh dần (slope: -3.1°C/ngày)  
- **Ngày cao điểm**: Ngày 31/03, nhiệt độ cao nhất đạt 37.2°C, thấp nhất 23.5°C  
- **Ngày lạnh nh",True,,conv_019,topic_drilldown,medium
2,Nóng hơn bình thường mùa này không?,seasonal_context,city,Hà Nội,True,"get_daily_summary,get_temperature_trend,get_seasonal_comparison",True,0.67,True,"Hà Nội ngày 30/03/2026 **nóng hơn bình thường** so với trung bình mùa này:

- **Nhiệt độ hiện tại**: 25.96°C  
- **Trung bình mùa này**: 22°C  
- **Chênh lệch**: Nóng hơn **4.0°C**

Độ ẩm cao (85%) và",True,,conv_019,topic_drilldown,medium
0,Thanh Xuân hiện tại thời tiết thế nào?,current_weather,district,Thanh Xuân,False,get_current_weather,True,1.0,True,"Theo thời tiết hiện tại ở Quận Thanh Xuân:

- **Nhiệt độ**: 24.8°C  
- **Độ ẩm**: 67.5%  
- **Gió**: Tốc độ 4.5 m/s, hướng Đông Nam, gió giật lên đến 7.9 m/s  
- **Trạng thái thời tiết**: Trời trong l",True,,conv_020,topic_drilldown,hard
1,Có nồm ẩm không?,humidity_fog_query,district,Thanh Xuân,True,"get_current_weather,detect_phenomena",True,1.0,True,"Quận Thanh Xuân hiện tại **không có nồm ẩm**. Độ ẩm trung bình là 67.5%, nằm trong mức dễ chịu, không gây cảm giác ẩm ướt. Thời tiết ổn định, trời trong lành, bạn có thể yên tâm ra ngoài mà không cần ",True,,conv_020,topic_drilldown,hard
2,Điểm sương bao nhiêu độ?,expert_weather_param,district,Thanh Xuân,True,"get_current_weather,detect_phenomena",True,0.5,True,"Điểm sương ở Quận Thanh Xuân hiện tại là **18.4°C**. Trạng thái điểm sương được đánh giá là **Dễ chịu**, nên bạn không cần lo lắng về cảm giác ẩm ướt hoặc lạnh buốt!",True,,conv_020,topic_drilldown,hard
0,Long Biên hôm nay thời tiết thế nào?,weather_overview,district,Long Biên,False,get_daily_summary,True,1.0,True,"Thời tiết quận Long Biên hôm nay (30/03/2026) như sau:

- **Nhiệt độ**: 33.4°C (từ 23.9°C đến 42.2°C)
- **Độ ẩm**: 59.5%
- **Gió**: Tốc độ trung bình 7.5 m/s, hướng Đông Nam, gió giật lên đến 13.8 m/s",True,,conv_021,topic_drilldown,medium
1,Phù hợp đi chạy bộ không?,activity_weather,district,Long Biên,True,"get_daily_summary,get_activity_advice",True,0.5,True,"Theo khuyến cáo, hôm nay (30/03/2026) ở quận Long Biên **có thể đi chạy bộ** được. Thời tiết thuận lợi với:

- Nhiệt độ: 24.5°C
- Độ ẩm: 68.3%
- Không mưa (pop = 0)
- Gió nhẹ: 4.4 m/s
- UV: Không có d",True,,conv_021,topic_drilldown,medium
2,Lúc mấy giờ tốt nhất?,activity_weather,district,Long Biên,True,"get_daily_summary,get_activity_advice,get_best_time",True,0.67,True,"**Thời gian tốt nhất để đi picnic ở quận Long Biên hôm nay (30/03/2026):**

- **Từ 4h đến 8h sáng ngày mai (31/03/2026)**: Thời tiết mát mẻ, không mưa, gió nhẹ, UV thấp.
  - 4h: 24.3°C, gió 3.0 m/s
  ",True,,conv_021,topic_drilldown,medium
